Date,Timestamp,Open,High,Low,Close,Volume
20150109,03:00:00,4.27935,4.28078,4.27933,4.27994,362.25
20150109,04:00:00,4.27992,4.28078,4.27945,4.28057,337.25
20150109,05:00:00,4.27961,4.28078,4.27952,4.27953,338.25
20150109,06:00:00,4.27953,4.27994,4.27952,4.27986,329.75
20150109,07:00:00,4.28117,4.28278,4.27949,4.28037,596.720000505447
20150109,08:00:00,4.28127,4.28403,4.27428,4.27792,3355.87000441551
20150109,09:00:00,4.27798,4.28844,4.27656,4.28697,2831.46000468731
20150109,10:00:00,4.28697,4.28708,4.28133,4.28368,2238.52000486851
20150109,11:00:00,4.28366,4.28667,4.28287,4.28357,1781.42000174522
20150109,12:00:00,4.28366,4.28377,4.277,4.2776,1367.74000144005
20150109,13:00:00,4.27753,4.27762,4.27361,4.27499,1671.34000325203
20150109,14:00:00,4.27505,4.27517,4.25841,4.26318,3389.92000222206
20150109,15:00:00,4.26317,4.26388,4.25727,4.25776,2003.01000249386
20150109,16:00:00,4.25776,4.26287,4.25393,4.26047,3458.32000362873
20150109,17:00:00,4.26047,4.27317,4.26017,4.26827,2629.42000389099
20150109,18:00:00,4.26825,4.27174,4.25993,4.26687,2947.98000526428
20150109,19:00:00,4.26677,4.27027,4.26257,4.26817,1210.05000066757
20150109,20:00:00,4.26827,4.27208,4.26276,4.26777,974.680000424385
20150109,21:00:00,4.26797,4.27058,4.26097,4.26607,444.5
20150109,22:00:00,4.26727,4.26727,4.25237,4.25237,688.570000052452
20150111,23:00:00,4.26237,4.26485,4.25947,4.2638,89.8500000014901
20150112,00:00:00,4.26381,4.26895,4.25938,4.26838,254.190002441406
20150112,01:00:00,4.26701,4.27131,4.26508,4.27121,992.560003519058
20150112,02:00:00,4.27121,4.27156,4.27078,4.27136,194
20150112,03:00:00,4.27137,4.2718,4.27045,4.27099,245
20150112,04:00:00,4.27076,4.27119,4.27017,4.27034,197
20150112,05:00:00,4.27021,4.27125,4.27014,4.27037,183
20150112,06:00:00,4.27036,4.27147,4.26928,4.27071,265
20150112,07:00:00,4.2707,4.27211,4.2692,4.26996,733
20150112,08:00:00,4.27025,4.27116,4.26547,4.26923,1039.60000026226
20150112,09:00:00,4.26923,4.28158,4.26752,4.28077,3035.95000374317
20150112,10:00:00,4.28068,4.28068,4.27593,4.27808,1798.03000092506
20150112,11:00:00,4.27807,4.27838,4.27387,4.27447,1614.60000050068
20150112,12:00:00,4.27447,4.27528,4.27412,4.27487,905.320000052452
20150112,13:00:00,4.27488,4.27703,4.27359,4.27617,1193.62000060081
20150112,14:00:00,4.27609,4.28118,4.27527,4.27793,1790.07000088692
20150112,15:00:00,4.27801,4.28067,4.27557,4.28059,1207.76000154018
20150112,16:00:00,4.28061,4.28634,4.27877,4.2798,2189.15000343323
20150112,17:00:00,4.2798,4.28268,4.27686,4.27727,1920.98001027107
20150112,18:00:00,4.27727,4.27736,4.27512,4.27597,622.910000562668
20150112,19:00:00,4.27583,4.27608,4.2747,4.27558,397.910000681877
20150112,20:00:00,4.27557,4.27568,4.27546,4.27552,95.5700000524521
20150112,21:00:00,4.27552,4.27578,4.27307,4.27317,252
20150112,22:00:00,4.27318,4.27457,4.27238,4.27297,168.890000104904
20150112,23:00:00,4.26808,4.27522,4.26797,4.27299,105.45000000298
20150113,00:00:00,4.27299,4.27299,4.27245,4.27279,54.5
20150113,01:00:00,4.26973,4.27357,4.26973,4.27312,67.75
20150113,02:00:00,4.27313,4.27438,4.27312,4.27334,207.930004835129
20150113,03:00:00,4.27335,4.27341,4.27324,4.2734,147.960006713867
20150113,04:00:00,4.27341,4.27528,4.27307,4.27307,114
20150113,05:00:00,4.27308,4.27562,4.27308,4.27508,126.670000076294
20150113,06:00:00,4.27455,4.27689,4.27455,4.27585,169.530000329018
20150113,07:00:00,4.27584,4.2784,4.27563,4.27718,554.410000920296
20150113,08:00:00,4.2775,4.28348,4.27627,4.28247,1825.35000252724
20150113,09:00:00,4.28227,4.28388,4.28047,4.28227,1253.07000005245
20150113,10:00:00,4.28217,4.28257,4.27814,4.27907,1156.00000071526
20150113,11:00:00,4.27905,4.2838,4.2779,4.28043,1384
20150113,12:00:00,4.28043,4.28093,4.27604,4.27833,1308.96000015736
20150113,13:00:00,4.27797,4.28277,4.27757,4.28128,1489.53000116348
20150113,14:00:00,4.28127,4.28715,4.2807,4.2848,1161.32000005245
20150113,15:00:00,4.28477,4.28748,4.28277,4.28332,1863.24000012875
20150113,16:00:00,4.28332,4.28408,4.27834,4.28003,2389.54000043869
20150113,17:00:00,4.28003,4.2835,4.27757,4.27897,2507.97000002861
20150113,18:00:00,4.27891,4.28211,4.2781,4.2809,826.25
20150113,19:00:00,4.28088,4.28247,4.27884,4.28077,956.25
20150113,20:00:00,4.28102,4.28288,4.28065,4.28066,378.25
20150113,21:00:00,4.28065,4.28197,4.28057,4.28168,165
20150113,22:00:00,4.28167,4.28297,4.27827,4.27944,145.980000525713
20150113,23:00:00,4.27928,4.27962,4.27437,4.27806,80.7000000029802
20150114,00:00:00,4.27806,4.28304,4.27806,4.28117,127.960000514984
20150114,01:00:00,4.27957,4.28039,4.27858,4.27926,155.75
20150114,02:00:00,4.27926,4.2841,4.27827,4.27914,200
20150114,03:00:00,4.27913,4.28347,4.27845,4.27973,209
20150114,04:00:00,4.27974,4.28107,4.27907,4.27922,169
20150114,05:00:00,4.27909,4.28108,4.27909,4.27984,178.5
20150114,06:00:00,4.27984,4.27997,4.27954,4.27961,56
20150114,07:00:00,4.27987,4.28812,4.27954,4.28777,260.670000076294
20150114,08:00:00,4.28815,4.29502,4.28718,4.29377,1794.77000248432
20150114,09:00:00,4.29385,4.29506,4.28727,4.28967,1805.03000330925
20150114,10:00:00,4.28978,4.29631,4.28765,4.2886,2325.21000373363
20150114,11:00:00,4.2886,4.29082,4.28637,4.28797,2227.18000340462
20150114,12:00:00,4.28807,4.28978,4.28137,4.28518,2293.51000380516
20150114,13:00:00,4.28528,4.28878,4.28266,4.28778,814.730000257492
20150114,14:00:00,4.28787,4.29038,4.28527,4.28935,1741.35000121593
20150114,15:00:00,4.28946,4.29218,4.28517,4.28612,1925.50000095367
20150114,16:00:00,4.28612,4.28767,4.25747,4.25765,3725.41000640392
20150114,17:00:00,4.25765,4.26397,4.25737,4.25827,2053.80000448227
20150114,18:00:00,4.25825,4.25838,4.25632,4.25715,347.430001735687
20150114,19:00:00,4.25713,4.25716,4.25577,4.25617,419.070002675056
20150114,20:00:00,4.25617,4.2571,4.25558,4.25574,361.800000786781
20150114,21:00:00,4.25574,4.25612,4.25428,4.25428,252.430000662804
20150114,22:00:00,4.25428,4.25538,4.25347,4.25347,191.030000217259
20150114,23:00:00,4.25345,4.25604,4.24848,4.25435,107.70000000298
20150115,00:00:00,4.25435,4.25985,4.25419,4.25451,176.030000209808
20150115,01:00:00,4.25335,4.26027,4.25335,4.25465,169.590001583099
20150115,02:00:00,4.25465,4.25678,4.25465,4.25514,73
20150115,03:00:00,4.2548,4.25506,4.25477,4.25486,38.5
20150115,04:00:00,4.25486,4.25533,4.25461,4.25485,57.75
20150115,05:00:00,4.25486,4.255,4.25484,4.25486,54.25
20150115,06:00:00,4.25486,4.25835,4.25415,4.25465,328.550000548363
20150115,07:00:00,4.25537,4.25738,4.25441,4.25691,625.170000076294
20150115,08:00:00,4.25681,4.25747,4.24978,4.24984,1769.71000242233
20150115,09:00:00,4.24998,4.25932,4.24771,4.25888,3096.35000324249
20150115,10:00:00,4.25888,4.29681,4.25107,4.28727,1620.5900002718
20150115,11:00:00,4.28727,4.36558,4.28347,4.33528,2700.46000027657
20150115,12:00:00,4.33528,4.33528,4.30742,4.31157,2720.80000030994
20150115,13:00:00,4.31137,4.31517,4.28906,4.30047,2511.04000008106
20150115,14:00:00,4.30046,4.31055,4.29227,4.29798,3476.14000308514
20150115,15:00:00,4.29818,4.31359,4.29022,4.29022,2995.58000385761
20150115,16:00:00,4.28867,4.30691,4.28867,4.30336,1835.42000365257
20150115,17:00:00,4.30357,4.31597,4.29997,4.31508,1270.58000171185
20150115,18:00:00,4.31505,4.31747,4.30858,4.317,408.660001635551
20150115,19:00:00,4.31647,4.3201,4.31627,4.31688,267.010000109673
20150115,20:00:00,4.31688,4.32066,4.31339,4.31678,798.3000010252
20150115,21:00:00,4.31747,4.31948,4.31407,4.31518,286.540000319481
20150115,22:00:00,4.31538,4.31867,4.30508,4.31013,670.540000110865
20150115,23:00:00,4.30939,4.30939,4.29447,4.30565,517.570000849664
20150116,00:00:00,4.30413,4.31778,4.30374,4.31653,181
20150116,01:00:00,4.31688,4.31688,4.31344,4.31477,64.75
20150116,02:00:00,4.31375,4.31778,4.31375,4.31777,166.75
20150116,03:00:00,4.31686,4.32072,4.31678,4.31892,156.25
20150116,04:00:00,4.31876,4.31913,4.31674,4.31685,255.120001316071
20150116,05:00:00,4.31682,4.31911,4.31677,4.31721,116.710000157356
20150116,06:00:00,4.3172,4.31869,4.31197,4.31397,169.420000314713
20150116,07:00:00,4.31552,4.31797,4.3078,4.31107,828.640001535416
20150116,08:00:00,4.31027,4.33451,4.30497,4.32728,2512.30000245571
20150116,09:00:00,4.32728,4.32998,4.31697,4.32692,2964.3400042057
20150116,10:00:00,4.32691,4.32758,4.3213,4.32197,2161.78000426292
20150116,11:00:00,4.32207,4.32435,4.31228,4.31555,1956.38000380993
20150116,12:00:00,4.31537,4.31668,4.30744,4.31082,1835.66000282764
20150116,13:00:00,4.31082,4.32037,4.30797,4.31568,2168.52000331879
20150116,14:00:00,4.31568,4.3284,4.31378,4.32447,2169.31000447273
20150116,15:00:00,4.32468,4.32637,4.315,4.31937,3195.3900039196
20150116,16:00:00,4.31897,4.32232,4.30651,4.30797,3999.15000343323
20150116,17:00:00,4.30797,4.31718,4.30635,4.31407,2824.79000115395
20150116,18:00:00,4.31407,4.31817,4.30207,4.3074,1115.30000126362
20150116,19:00:00,4.30861,4.31027,4.29917,4.30184,338.35000026226
20150116,20:00:00,4.30138,4.31105,4.29978,4.30802,201.040000915527
20150116,21:00:00,4.30803,4.31007,4.29697,4.29847,385.170000314713
20150116,22:00:00,4.30076,4.30385,4.29507,4.30236,300.980000212789
20150118,23:00:00,4.30067,4.31007,4.29677,4.30564,716.610001496971
20150119,00:00:00,4.30655,4.3118,4.30064,4.3067,1230.49000036716
20150119,01:00:00,4.3066,4.3086,4.30244,4.30775,661.030000209808
20150119,02:00:00,4.30775,4.31203,4.30707,4.31189,657.920003056526
20150119,03:00:00,4.3119,4.3119,4.31187,4.31187,131
20150119,04:00:00,4.31188,4.31264,4.31185,4.31248,125
20150119,05:00:00,4.31249,4.31256,4.31179,4.31236,87
20150119,06:00:00,4.3123,4.3124,4.30551,4.30779,273.390000939369
20150119,07:00:00,4.30779,4.30967,4.30402,4.30457,1035.6500043869
20150119,08:00:00,4.30457,4.32087,4.3044,4.31906,1483.53000235558
20150119,09:00:00,4.32028,4.32818,4.30184,4.30287,3082.92000424862
20150119,10:00:00,4.30317,4.32028,4.30317,4.31627,1617.88000166416
20150119,11:00:00,4.31568,4.31777,4.3129,4.31607,1076.87000203133
20150119,12:00:00,4.31607,4.32,4.3139,4.31477,982.660001993179
20150119,13:00:00,4.31477,4.31764,4.31194,4.31728,941.530000686646
20150119,14:00:00,4.31718,4.32241,4.31517,4.32086,1510.92000257969
20150119,15:00:00,4.32086,4.32337,4.31657,4.32305,1118.22000265121
20150119,16:00:00,4.3232,4.33157,4.32186,4.32931,1272.56000161171
20150119,17:00:00,4.32931,4.33265,4.32879,4.33076,811.350001692772
20150119,18:00:00,4.33076,4.33403,4.33045,4.33178,237
20150119,19:00:00,4.33178,4.33178,4.32727,4.32847,124.75
20150119,20:00:00,4.32768,4.32797,4.32712,4.32714,75.25
20150119,21:00:00,4.32714,4.32852,4.32547,4.32547,52.75
20150119,22:00:00,4.32448,4.32807,4.32387,4.32658,103
20150119,23:00:00,4.32655,4.32731,4.31978,4.32731,78.6500000059605
20150120,00:00:00,4.3273,4.32761,4.3273,4.32757,62.5
20150120,01:00:00,4.3294,4.3294,4.3272,4.328,72.5
20150120,02:00:00,4.328,4.32801,4.32788,4.32801,56.25
20150120,03:00:00,4.32801,4.32818,4.3279,4.3279,93
20150120,04:00:00,4.32791,4.32831,4.3279,4.3283,156
20150120,05:00:00,4.32831,4.32831,4.3279,4.32791,128
20150120,06:00:00,4.3279,4.32831,4.3279,4.32831,78
20150120,07:00:00,4.32847,4.33177,4.32808,4.33033,185.140000104904
20150120,08:00:00,4.33033,4.331,4.32536,4.32577,727.480002045631
20150120,09:00:00,4.32568,4.32772,4.32117,4.32453,1024.88000249863
20150120,10:00:00,4.32485,4.33447,4.32438,4.33257,2896.37000501156
20150120,11:00:00,4.33287,4.33408,4.32807,4.32918,2598.21000754833
20150120,12:00:00,4.3292,4.33284,4.32679,4.32779,1713.01000082493
20150120,13:00:00,4.32786,4.32944,4.32195,4.32487,1234.89000093937
20150120,14:00:00,4.32437,4.32772,4.32073,4.32377,1308.76000034809
20150120,15:00:00,4.32377,4.33208,4.32363,4.33207,1176.14000058174
20150120,16:00:00,4.33207,4.33505,4.32697,4.32877,1633.750005126
20150120,17:00:00,4.32877,4.33179,4.32877,4.32977,1162.12000346184
20150120,18:00:00,4.32933,4.33453,4.32922,4.33368,739.74000108242
20150120,19:00:00,4.33368,4.33368,4.32828,4.32963,310.950000405312
20150120,20:00:00,4.32963,4.33129,4.32598,4.32837,498.490000367165
20150120,21:00:00,4.32837,4.32862,4.32407,4.32497,152.780000209808
20150120,22:00:00,4.32507,4.33318,4.32428,4.32927,391.790000632405
20150120,23:00:00,4.32437,4.33228,4.32237,4.32879,111.55000000447
20150121,00:00:00,4.32879,4.3291,4.32738,4.3291,63.5
20150121,01:00:00,4.33127,4.33127,4.32895,4.32895,59
20150121,02:00:00,4.32895,4.33077,4.32895,4.32927,132.710000753403
20150121,03:00:00,4.32927,4.32938,4.32917,4.32928,128.880001425743
20150121,04:00:00,4.32917,4.32928,4.32899,4.32899,125.970001459122
20150121,05:00:00,4.32907,4.33077,4.32899,4.32908,109.050001382828
20150121,06:00:00,4.32908,4.33177,4.32899,4.329,75.5
20150121,07:00:00,4.33007,4.33077,4.32895,4.33077,99.25
20150121,08:00:00,4.33077,4.33077,4.31887,4.32347,1388.74000251293
20150121,09:00:00,4.32327,4.32507,4.31291,4.32227,1635.84000205994
20150121,10:00:00,4.32235,4.32328,4.31757,4.32008,1481.90000224113
20150121,11:00:00,4.31947,4.32085,4.31287,4.31822,1927.54000139236
20150121,12:00:00,4.31804,4.31849,4.31427,4.31645,1161.58000338078
20150121,13:00:00,4.31657,4.31911,4.31297,4.31557,1656.18000268936
20150121,14:00:00,4.31627,4.31662,4.30465,4.31292,2419.13000321388
20150121,15:00:00,4.31282,4.31337,4.30329,4.30528,2121.69000446796
20150121,16:00:00,4.30527,4.30537,4.29221,4.29362,2933.50000596046
20150121,17:00:00,4.29362,4.30327,4.29229,4.30008,1299.72000205517
20150121,18:00:00,4.30007,4.30186,4.29868,4.30164,528.24000120163
20150121,19:00:00,4.30147,4.30417,4.30062,4.30325,329
20150121,20:00:00,4.30325,4.30457,4.3012,4.3012,272.170000314713
20150121,21:00:00,4.30117,4.30337,4.29916,4.30037,211.750000476837
20150121,22:00:00,4.30035,4.30042,4.29533,4.29838,229.35000026226
20150121,23:00:00,4.29838,4.29949,4.29337,4.29794,118.70000000298
20150122,00:00:00,4.29794,4.30017,4.29794,4.29817,128
20150122,01:00:00,4.29748,4.30007,4.29748,4.29898,149.070000052452
20150122,02:00:00,4.29897,4.30117,4.29821,4.29877,151.140000104904
20150122,03:00:00,4.29847,4.29917,4.29847,4.29878,45.3000005483627
20150122,04:00:00,4.29878,4.29888,4.2983,4.2988,51.1200006008148
20150122,05:00:00,4.2988,4.29915,4.2977,4.29838,136.690000891685
20150122,06:00:00,4.29838,4.29838,4.2927,4.29447,553.860001087189
20150122,07:00:00,4.29447,4.29558,4.29269,4.29557,468.110000371933
20150122,08:00:00,4.29507,4.30057,4.28927,4.29518,2423.70000493526
20150122,09:00:00,4.29528,4.30087,4.29447,4.29698,2324.30000281334
20150122,10:00:00,4.29699,4.29957,4.29631,4.29777,1564.75000166893
20150122,11:00:00,4.29757,4.30297,4.29537,4.29967,1478.13000106812
20150122,12:00:00,4.29977,4.30597,4.29957,4.30388,2179.70000302792
20150122,13:00:00,4.30377,4.30407,4.29694,4.29751,2510.59000277519
20150122,14:00:00,4.29737,4.30157,4.28341,4.29467,2203.16000068188
20150122,15:00:00,4.29627,4.29746,4.25717,4.25797,5441.28000462055
20150122,16:00:00,4.25797,4.26035,4.25227,4.25281,3624.260009408
20150122,17:00:00,4.25281,4.26068,4.24918,4.25567,1904.21000337601
20150122,18:00:00,4.25566,4.25713,4.25019,4.25019,471.660000443459
20150122,19:00:00,4.25019,4.25235,4.24827,4.25097,265.290000319481
20150122,20:00:00,4.25097,4.25417,4.24955,4.24955,364.680000543594
20150122,21:00:00,4.24957,4.25098,4.24709,4.24787,340.19000017643
20150122,22:00:00,4.24795,4.25297,4.24587,4.25297,356.970000341535
20150122,23:00:00,4.24808,4.25176,4.24534,4.25049,159.30000000447
20150123,00:00:00,4.25048,4.25147,4.2502,4.25046,157
20150123,01:00:00,4.24607,4.25509,4.24607,4.2496,276.3600025177
20150123,02:00:00,4.24959,4.25045,4.24808,4.24827,89.25
20150123,03:00:00,4.24828,4.24831,4.24827,4.24831,54.25
20150123,04:00:00,4.24831,4.24831,4.2483,4.24831,56
20150123,05:00:00,4.2483,4.24838,4.2483,4.24838,43.75
20150123,06:00:00,4.24837,4.2485,4.24812,4.24812,93.6100004911423
20150123,07:00:00,4.2481,4.25167,4.24658,4.24807,685.350000739098
20150123,08:00:00,4.24847,4.2568,4.24808,4.25317,2229.6200056076
20150123,09:00:00,4.25317,4.25528,4.23871,4.24288,2689.89000308514
20150123,10:00:00,4.24288,4.24522,4.23297,4.23427,2981.05000412464
20150123,11:00:00,4.23428,4.24127,4.23177,4.24077,2619.50000560284
20150123,12:00:00,4.24068,4.24129,4.2347,4.23512,1776.42000150681
20150123,13:00:00,4.23512,4.23561,4.21448,4.22877,3115.03000533581
20150123,14:00:00,4.22877,4.23165,4.21708,4.22758,2579.28000354767
20150123,15:00:00,4.22767,4.22767,4.21338,4.2149,2059.92000615597
20150123,16:00:00,4.21502,4.21997,4.20767,4.20827,1476.18000328541
20150123,17:00:00,4.20847,4.21627,4.20781,4.20927,1659.13000512123
20150123,18:00:00,4.20927,4.21229,4.19877,4.19922,387.01000058651
20150123,19:00:00,4.19867,4.20469,4.19597,4.2009,197.040006637573
20150123,20:00:00,4.20091,4.20617,4.20081,4.20156,121.620005607605
20150123,21:00:00,4.20156,4.20739,4.19919,4.19987,224.630002379417
